geometry,raster_val,area_feet,area_acres,size_category
"POLYGON ((2992274 1877959, 2992274 1877958, 2992273 1877958, 2992273 1877957, 2992272 1877957, 2992272 1877956, 2992271 1877956, 2992271 1877954, 2992270 1877954, 2992270 1877952, 2992271 1877952, 2992271 1877953, 2992272 1877953, 2992272 1877951, 2992273 1877951, 2992273 1877947, 2992274 1877947, 2992274 1877945, 2992272 1877945, 2992272 1877944, 2992270 1877944, 2992270 1877945, 2992269 1877945, 2992269 1877946, 2992268 1877946, 2992268 1877947, 2992267 1877947, 2992267 1877945, 2992268 1877945, 2992268 1877942, 2992267 1877942, 2992267 1877940, 2992269 1877940, 2992269 1877939, 2992270 1877939, 2992270 1877937, 2992271 1877937, 2992271 1877934, 2992272 1877934, 2992272 1877932, 2992273 1877932, 2992273 1877930, 2992274 1877930, 2992274 1877928, 2992273 1877928, 2992273 1877927, 2992274 1877927, 2992274 1877925, 2992279 1877925, 2992279 1877926, 2992281 1877926, 2992281 1877925, 2992282 1877925, 2992282 1877924, 2992283 1877924, 2992283 1877923, 2992284 1877923, 2992284 1877921, 2992281 1877921, 2992281 1877919, 2992282 1877919, 2992282 1877918, 2992283 1877918, 2992283 1877917, 2992284 1877917, 2992284 1877915, 2992283 1877915, 2992283 1877914, 2992285 1877914, 2992285 1877913, 2992284 1877913, 2992284 1877912, 2992283 1877912, 2992283 1877909, 2992280 1877909, 2992280 1877908, 2992281 1877908, 2992281 1877907, 2992285 1877907, 2992285 1877908, 2992286 1877908, 2992286 1877907, 2992287 1877907, 2992287 1877906, 2992288 1877906, 2992288 1877905, 2992289 1877905, 2992289 1877904, 2992288 1877904, 2992288 1877903, 2992287 1877903, 2992287 1877902, 2992286 1877902, 2992286 1877904, 2992285 1877904, 2992285 1877903, 2992282 1877903, 2992282 1877899, 2992283 1877899, 2992283 1877894, 2992282 1877894, 2992282 1877892, 2992281 1877892, 2992281 1877891, 2992282 1877891, 2992282 1877890, 2992283 1877890, 2992283 1877891, 2992284 1877891, 2992284 1877892, 2992285 1877892, 2992285 1877891, 2992286 1877891, 2992286 1877890, 2992287 1877890, 2992287 1877889, 2992289 1877889, 2992289 1877888, 2992290 1877888, 2992290 1877886, 2992292 1877886, 2992292 1877884, 2992294 1877884, 2992294 1877883, 2992297 1877883, 2992297 1877881, 2992296 1877881, 2992296 1877878, 2992298 1877878, 2992298 1877876, 2992299 1877876, 2992299 1877877, 2992301 1877877, 2992301 1877878, 2992302 1877878, 2992302 1877879, 2992301 1877879, 2992301 1877880, 2992303 1877880, 2992303 1877881, 2992302 1877881, 2992302 1877882, 2992301 1877882, 2992301 1877885, 2992300 1877885, 2992300 1877888, 2992299 1877888, 2992299 1877891, 2992295 1877891, 2992295 1877892, 2992294 1877892, 2992294 1877893, 2992293 1877893, 2992293 1877894, 2992294 1877894, 2992294 1877897, 2992293 1877897, 2992293 1877898, 2992294 1877898, 2992294 1877900, 2992293 1877900, 2992293 1877903, 2992297 1877903, 2992297 1877904, 2992300 1877904, 2992300 1877902, 2992299 1877902, 2992299 1877901, 2992298 1877901, 2992298 1877900, 2992297 1877900, 2992297 1877898, 2992296 1877898, 2992296 1877897, 2992298 1877897, 2992298 1877896, 2992299 1877896, 2992299 1877898, 2992301 1877898, 2992301 1877897, 2992300 1877897, 2992300 1877896, 2992302 1877896, 2992302 1877894, 2992304 1877894, 2992304 1877893, 2992307 1877893, 2992307 1877892, 2992309 1877892, 2992309 1877887, 2992310 1877887, 2992310 1877888, 2992314 1877888, 2992314 1877886, 2992315 1877886, 2992315 1877887, 2992318 1877887, 2992318 1877883, 2992319 1877883, 2992319 1877881, 2992318 1877881, 2992318 1877880, 2992317 1877880, 2992317 1877879, 2992318 1877879, 2992318 1877875, 2992319 1877875, 2992319 1877874, 2992320 1877874, 2992320 1877876, 2992321 1877876, 2992321 1877877, 2992322 1877877, 2992322 1877882, 2992323 1877882, 2992323 1877883, 2992327 1877883, 2992327 1877882, 2992328 1877882, 2992328 1877881, 2992327 1877881, 2992327 1877880, 2992326 1877880, 2992326 1877879, 2992325 1877879, 2992325 1877878, 2992324 1877878, 2992324 1877875, 2992325 1877875, 2992325 1877872, 2992324 1877872, 2992324 1877871, 2992325 1877871, 2992325 1877870, 2992324 1877870, 2992324 1877868, 2992320 1877868, 2992320 1877869, 2992317 1877869, 2992317 1877868, 2992313 1877868, 2992313 1877867, 2992311 1877867, 2992311 1877866, 2992314 1877866, 2992314 1877865, 2992315 1877865, 2992315 1877862, 2992316 1877862, 2992316 1877861, 2992317 1877861, 2992317 1877860, 2992318 1877860, 2992318 1877861, 2992320 1877861, 2992320 1877860, 2992323 1877860, 2992323 1877859, 2992324 1877859, 2992324 1877852, 2992325 1877852, 2992325 1877846, 2992326 1877846, 2992326 1877844, 2992327 1877844, 2992327 1877843, 2992328 1877843, 2992328 1877841, 2992329 1877841, 2992329 1877840, 2992330 1877840, 2992330 1877839, 2992329 1877839, 2992329 1877838, 2992327 1877838, 2992327 1877835, 2992326 1877835, 2992326 1877832, 2992325 1877832, 2992325 1877831, 2992324 1877831, 2992324 1877830, 2992322 1877830, 2992322 1877831, 2992321 1877831, 2992321 1877833, 2992320 1877833, 2992320 1877834, 2992319 1877834, 2992319 1877836, 2992318 1877836, 2992318 1877837, 2992315 1877837, 2992315 1877836, 2992312 1877836, 2992312 1877834, 2992311 1877834, 2992311 1877832, 2992310 1877832, 2992310 1877831, 2992309 1877831, 2992309 1877829, 2992308 1877829, 2992308 1877827, 2992307 1877827, 2992307 1877826, 2992306 1877826, 2992306 1877824, 2992308 1877824, 2992308 1877823, 2992309 1877823, 2992309 1877822, 2992310 1877822, 2992310 1877821, 2992309 1877821, 2992309 1877820, 2992308 1877820, 2992308 1877818, 2992309 1877818, 2992309 1877817, 2992310 1877817, 2992310 1877816, 2992312 1877816, 2992312 1877815, 2992314 1877815, 2992314 1877816, 2992315 1877816, 2992315 1877815, 2992316 1877815, 2992316 1877814, 2992318 1877814, 2992318 1877813, 2992319 1877813, 2992319 1877811, 2992320 1877811, 2992320 1877809, 2992317 1877809, 2992317 1877808, 2992316 1877808, 2992316 1877809, 2992315 1877809, 2992315 1877808, 2992314 1877808, 2992314 1877809, 2992313 1877809, 2992313 1877808, 2992312 1877808, 2992312 1877809, 2992308 1877809, 2992308 1877808, 2992307 1877808, 2992307 1877807, 2992306 1877807, 2992306 1877808, 2992305 1877808, 2992305 1877807, 2992304 1877807, 2992304 1877806, 2992303 1877806, 2992303 1877807, 2992302 1877807, 2992302 1877806, 2992301 1877806, 2992301 1877803, 2992302 1877803, 2992302 1877802, 2992303 1877802, 2992303 1877801, 2992304 1877801, 2992304 1877800, 2992305 1877800, 2992305 1877799, 2992306 1877799, 2992306 1877798, 2992307 1877798, 2992307 1877795, 2992309 1877795, 2992309 1877794, 2992310 1877794, 2992310 1877793, 2992309 1877793, 2992309 1877792, 2992308 1877792, 2992308 1877791, 2992307 1877791, 2992307 1877792, 2992305 1877792, 2992305 1877793, 2992304 1877793, 2992304 1877794, 2992303 1877794, 2992303 1877796, 2992302 1877796, 2992302 1877797, 2992300 1877797, 2992300 1877796, 2992298 1877796, 2992298 1877794, 2992294 1877794, 2992294 1877800, 2992293 1877800, 2992293 1877801, 2992292 1877801, 2992292 1877802, 2992291 1877802, 2992291 1877805, 2992290 1877805, 2992290 1877807, 2992289 1877807, 2992289 1877809, 2992287 1877809, 2992287 1877811, 2992286 1877811, 2992286 1877812, 2992283 1877812, 2992283 1877813, 2992282 1877813, 2992282 1877812, 2992281 1877812, 2992281 1877817, 2992280 1877817, 2992280 1877821, 2992279 1877821, 2992279 1877822, 2992277 1877822, 2992277 1877823, 2992275 1877823, 2992275 1877826, 2992276 1877826, 2992276 1877828, 2992275 1877828, 2992275 1877829, 2992273 1877829, 2992273 1877830, 2992272 1877830, 2992272 1877833, 2992271 1877833, 2992271 1877834, 2992270 1877834, 2992270 1877835, 2992267 1877835, 2992267 1877837, 2992268 1877837, 2992268 1877838, 2992267 1877838, 2992267 1877839, 2992266 1877839, 2992266 1877840, 2992264 1877840, 2992264 1877841, 2992263 1877841, 2992263 1877843, 2992262 1877843, 2992262 1877845, 2992263 1877845, 2992263 1877846, 2992262 1877846, 2992262 1877848, 2992263 1877848, 2992263 1877849, 2992264 1877849, 2992264 1877856, 2992263 1877856, 2992263 1877855, 2992261 1877855, 2992261 1877857, 2992260 1877857, 2992260 1877823, 2992261 1877823, 2992261 1877822, 2992263 1877822, 2992263 1877820, 2992262 1877820, 2992262 1877819, 2992264 1877819, 2992264 1877818, 2992265 1877818, 2992265 1877817, 2992267 1877817, 2992267 1877816, 2992268 1877816, 2992268 1877815, 2992269 1877815, 2992269 1877813, 2992270 1877813, 2992270 1877810, 2992269 1877810, 2992269 1877808, 2992268 1877808, 2992268 1877807, 2992266 1877807, 2992266 1877808, 2992264 1877808, 2992264 1877809, 2992263 1877809, 2992263 1877808, 2992262 1877808, 2992262 1877811, 2992260 1877811, 2992260 1877698, 2992263 1877698, 2992263 1877697, 2992264 1877697, 2992264 1877696, 2992263 1877696, 2992263 1877695, 2992265 1877695, 2992265 1877696, 2992266 1877696, 2992266 1877697, 2992268 1877697, 2992268 1877698, 2992272 1877698, 2992272 1877697, 2992273 1877697, 2992273 1877696, 2992274 1877696, 2992274 1877695, 2992275 1877695, 2992275 1877697, 2992276 1877697, 2992276 1877701, 2992275 1877701, 2992275 1877705, 2992277 1877705, 2992277 1877706, 2992278 1877706, 2992278 1877705, 2992282 1877705, 2992282 1877707, 2992283 1877707, 2992283 1877706, 2992284 1877706, 2992284 1877707, 2992285 1877707, 2992285 1877708, 2992286 1877708, 2992286 1877709, 2992287 1877709, 2992287 1877710, 2992286 1877710, 2992286 1877711, 2992287 1877711, 2992287 1877715, 2992288 1877715, 2992288 1877716, 2992287 1877716, 2992287 1877717, 2992285 1877717, 2992285 1877719, 2992284 1877719, 2992284 1877717, 2992281 1877717, 2992281 1877716, 2992278 1877716, 2992278 1877717, 2992277 1877717, 2992277 1877716, 2992276 1877716, 2992276 1877720, 2992278 1877720, 2992278 1877722, 2992277 1877722, 2992277 1877721, 2992276 1877721, 2992276 1877722, 2992275 1877722, 2992275 1877723, 2992276 1877723, 2992276 1877724, 2992275 1877724, 2992275 1877725, 2992272 1877725, 2992272 1877726, 2992271 1877726, 2992271 1877727, 2992272 1877727, 2992272 1877729, 2992274 1877729, 2992274 1877730, 2992273 1877730, 2992273 1877739, 2992270 1877739, 2992270 1877740, 2992267 1877740, 2992267 1877743, 2992268 1877743, 2992268 1877745, 2992267 1877745, 2992267 1877746, 2992269 1877746, 2992269 1877747, 2992270 1877747, 2992270 1877746, 2992271 1877746, 2992271 1877747, 2992272 1877747, 2992272 1877748, 2992274 1877748, 2992274 1877749, 2992275 1877749, 2992275 1877750, 2992276 1877750, 2992276 1877751, 2992277 1877751, 2992277 1877750, 2992278 1877750, 2992278 1877749, 2992279 1877749, 2992279 1877750, 2992280 1877750, 2992280 1877749, 2992282 1877749, 2992282 1877748, 2992283 1877748, 2992283 1877746, 2992284 1877746, 2992284 1877745, 2992285 1877745, 2992285 1877743, 2992286 1877743, 2992286 1877744, 2992289 1877744, 2992289 1877745, 2992290 1877745, 2992290 1877744, 2992291 1877744, 2992291 1877743, 2992292 1877743, 2992292 1877744, 2992293 1877744, 2992293 1877748, 2992292 1877748, 2992292 1877752, 2992290 1877752, 2992290 1877751, 2992289 1877751, 2992289 1877753, 2992290 1877753, 2992290 1877754, 2992294 1877754, 2992294 1877753, 2992296 1877753, 2992296 1877751, 2992297 1877751, 2992297 1877750, 2992296 1877750, 2992296 1877748, 2992297 1877748, 2992297 1877744, 2992298 1877744, 2992298 1877743, 2992297 1877743, 2992297 1877739, 2992296 1877739, 2992296 1877738, 2992295 1877738, 2992295 1877737, 2992296 1877737, 2992296 1877735, 2992297 1877735, 2992297 1877733, 2992298 1877733, 2992298 1877730, 2992299 1877730, 2992299 1877732, 2992302 1877732, 2992302 1877731, 2992304 1877731, 2992304 1877732, 2992305 1877732, 2992305 1877731, 2992307 1877731, 2992307 1877732, 2992308 1877732, 2992308 1877730, 2992309 1877730, 2992309 1877731, 2992310 1877731, 2992310 1877730, 2992311 1877730, 2992311 1877732, 2992315 1877732, 2992315 1877731, 2992316 1877731, 2992316 1877730, 2992317 1877730, 2992317 1877728, 2992318 1877728, 2992318 1877724, 2992317 1877724, 2992317 1877723, 2992318 1877723, 2992318 1877720, 2992322 1877720, 2992322 1877721, 2992323 1877721, 2992323 1877723, 2992324 1877723, 2992324 1877725, 2992327 1877725, 2992327 1877726, 2992329 1877726, 2992329 1877725, 2992331 1877725, 2992331 1877724, 2992332 1877724, 2992332 1877726, 2992336 1877726, 2992336 1877724, 2992338 1877724, 2992338 1877723, 2992339 1877723, 2992339 1877731, 2992341 1877731, 2992341 1877732, 2992340 1877732, 2992340 1877733, 2992338 1877733, 2992338 1877734, 2992337 1877734, 2992337 1877735, 2992336 1877735, 2992336 1877734, 2992335 1877734, 2992335 1877735, 2992334 1877735, 2992334 1877736, 2992333 1877736, 2992333 1877735, 2992331 1877735, 2992331 1877733, 2992332 1877733, 2992332 1877732, 2992331 1877732, 2992331 1877730, 2992329 1877730, 2992329 1877732, 2992328 1877732, 2992328 1877733, 2992329 1877733, 2992329 1877735, 2992326 1877735, 2992326 1877734, 2992323 1877734, 2992323 1877735, 2992321 1877735, 2992321 1877741, 2992317 1877741, 2992317 1877742, 2992316 1877742, 2992316 1877740, 2992313 1877740, 2992313 1877739, 2992312 1877739, 2992312 1877737, 2992307 1877737, 2992307 1877739, 2992306 1877739, 2992306 1877737, 2992305 1877737, 2992305 1877738, 2992304 1877738, 2992304 1877739, 2992303 1877739, 2992303 1877741, 2992304 1877741, 2992304 1877743, 2992305 1877743, 2992305 1877744, 2992307 1877744, 2992307 1877746, 2992310 1877746, 2992310 1877747, 2992311 1877747, 2992311 1877749, 2992310 1877749, 2992310 1877750, 2992312 1877750, 2992312 1877749, 2992313 1877749, 2992313 1877748, 2992315 1877748, 2992315 1877747, 2992316 1877747, 2992316 1877748, 2992317 1877748, 2992317 1877747, 2992319 1877747, 2992319 1877748, 2992322 1877748, 2992322 1877750, 2992324 1877750, 2992324 1877751, 2992326 1877751, 2992326 1877750, 2992330 1877750, 2992330 1877748, 2992331 1877748, 2992331 1877747, 2992330 1877747, 2992330 1877745, 2992331 1877745, 2992331 1877744, 2992332 1877744, 2992332 1877747, 2992335 1877747, 2992335 1877746, 2992336 1877746, 2992336 1877745, 2992338 1877745, 2992338 1877744, 2992337 1877744, 2992337 1877741, 2992340 1877741, 2992340 1877743, 2992341 1877743, 2992341 1877742, 2992345 1877742, 2992345 1877741, 2992347 1877741, 2992347 1877742, 2992349 1877742, 2992349 1877741, 2992350 1877741, 2992350 1877740, 2992351 1877740, 2992351 1877739, 2992352 1877739, 2992352 1877740, 2992353 1877740, 2992353 1877743, 2992354 1877743, 2992354 1877744, 2992355 1877744, 2992355 1877743, 2992357 1877743, 2992357 1877744, 2992358 1877744, 2992358 1877748, 2992359 1877748, 2992359 1877747, 2992363 1877747, 2992363 1877748, 2992365 1877748, 2992365 1877747, 2992366 1877747, 2992366 1877748, 2992368 1877748, 2992368 1877749, 2992369 1877749, 2992369 1877748, 2992370 1877748, 2992370 1877749, 2992372 1877749, 2992372 1877751, 2992373 1877751, 2992373 1877752, 2992374 1877752, 2992374 1877753, 2992376 1877753, 2992376 1877755, 2992375 1877755, 2992375 1877756, 2992374 1877756, 2992374 1877759, 2992375 1877759, 2992375 1877760, 2992377 1877760, 2992377 1877759, 2992381 1877759, 2992381 1877760, 2992383 1877760, 2992383 1877759, 2992386 1877759, 2992386 1877760, 2992387 1877760, 2992387 1877764, 2992386 1877764, 2992386 1877765, 2992387 1877765, 2992387 1877767, 2992386 1877767, 2992386 1877766, 2992385 1877766, 2992385 1877767, 2992384 1877767, 2992384 1877768, 2992383 1877768, 2992383 1877770, 2992382 1877770, 2992382 1877769, 2992381 1877769, 2992381 1877773, 2992382 1877773, 2992382 1877775, 2992381 1877775, 2992381 1877776, 2992382 1877776, 2992382 1877777, 2992379 1877777, 2992379 1877778, 2992378 1877778, 2992378 1877776, 2992377 1877776, 2992377 1877777, 2992376 1877777, 2992376 1877776, 2992375 1877776, 2992375 1877774, 2992374 1877774, 2992374 1877773, 2992372 1877773, 2992372 1877772, 2992371 1877772, 2992371 1877767, 2992369 1877767, 2992369 1877766, 2992368 1877766, 2992368 1877765, 2992369 1877765, 2992369 1877759, 2992367 1877759, 2992367 1877758, 2992364 1877758, 2992364 1877759, 2992363 1877759, 2992363 1877762, 2992362 1877762, 2992362 1877763, 2992361 1877763, 2992361 1877765, 2992362 1877765, 2992362 1877767, 2992363 1877767, 2992363 1877769, 2992362 1877769, 2992362 1877770, 2992359 1877770, 2992359 1877769, 2992358 1877769, 2992358 1877770, 2992357 1877770, 2992357 1877769, 2992352 1877769, 2992352 1877771, 2992351 1877771, 2992351 1877775, 2992352 1877775, 2992352 1877776, 2992353 1877776, 2992353 1877778, 2992352 1877778, 2992352 1877779, 2992351 1877779, 2992351 1877780, 2992350 1877780, 2992350 1877781, 2992349 1877781, 2992349 1877780, 2992346 1877780, 2992346 1877782, 2992345 1877782, 2992345 1877783, 2992343 1877783, 2992343 1877785, 2992342 1877785, 2992342 1877786, 2992339 1877786, 2992339 1877787, 2992338 1877787, 2992338 1877789, 2992337 1877789, 2992337 1877791, 2992336 1877791, 2992336 1877793, 2992337 1877793, 2992337 1877794, 2992336 1877794, 2992336 1877795, 2992334 1877795, 2992334 1877797, 2992335 1877797, 2992335 1877800, 2992338 1877800, 2992338 1877802, 2992337 1877802, 2992337 1877803, 2992339 1877803, 2992339 1877802, 2992340 1877802, 2992340 1877801, 2992341 1877801, 2992341 1877800, 2992343 1877800, 2992343 1877799, 2992344 1877799, 2992344 1877800, 2992345 1877800, 2992345 1877801, 2992344 1877801, 2992344 1877802, 2992343 1877802, 2992343 1877804, 2992342 1877804, 2992342 1877805, 2992343 1877805, 2992343 1877809, 2992342 1877809, 2992342 1877811, 2992341 1877811, 2992341 1877812, 2992340 1877812, 2992340 1877811, 2992338 1877811, 2992338 1877810, 2992335 1877810, 2992335 1877811, 2992334 1877811, 2992334 1877812, 2992333 1877812, 2992333 1877813, 2992332 1877813, 2992332 1877812, 2992327 1877812, 2992327 1877810, 2992325 1877810, 2992325 1877813, 2992326 1877813, 2992326 1877814, 2992327 1877814, 2992327 1877816, 2992331 1877816, 2992331 1877818, 2992330 1877818, 2992330 1877819, 2992329 1877819, 2992329 1877822, 2992328 1877822, 2992328 1877824, 2992329 1877824, 2992329 1877825, 2992330 1877825, 2992330 1877827, 2992333 1877827, 2992333 1877829, 2992334 1877829, 2992334 1877828, 2992335 1877828, 2992335 1877834, 2992334 1877834, 2992334 1877835, 2992333 1877835, 2992333 1877837, 2992332 1877837, 2992332 1877841, 2992331 1877841, 2992331 1877843, 2992332 1877843, 2992332 1877844, 2992331 1877844, 2992331 1877846, 2992330 1877846, 2992330 1877848, 2992329 1877848, 2992329 1877852, 2992332 1877852, 2992332 1877855, 2992333 1877855, 2992333 1877856, 2992334 1877856, 2992334 1877857, 2992337 1877857, 2992337 1877859, 2992336 1877859, 2992336 1877860, 2992335 1877860, 2992335 1877865, 2992334 1877865, 2992334 1877868, 2992336 1877868, 2992336 1877869, 2992337 1877869, 2992337 1877870, 2992336 1877870, 2992336 1877871, 2992337 1877871, 2992337 1877872, 2992336 1877872, 2992336 1877875, 2992334 1877875, 2992334 1877876, 2992335 1877876, 2992335 1877878, 2992334 1877878, 2992334 1877881, 2992336 1877881, 2992336 1877882, 2992333 1877882, 2992333 1877883, 2992336 1877883, 2992336 1877884, 2992337 1877884, 2992337 1877885, 2992338 1877885, 2992338 1877884, 2992343 1877884, 2992343 1877883, 2992344 1877883, 2992344 1877886, 2992343 1877886, 2992343 1877887, 2992342 1877887, 2992342 1877889, 2992341 1877889, 2992341 1877891, 2992340 1877891, 2992340 1877890, 2992338 1877890, 2992338 1877891, 2992336 1877891, 2992336 1877892, 2992335 1877892, 2992335 1877891, 2992334 1877891, 2992334 1877890, 2992335 1877890, 2992335 1877889, 2992336 1877889, 2992336 1877887, 2992334 1877887, 2992334 1877886, 2992332 1877886, 2992332 1877885, 2992330 1877885, 2992330 1877887, 2992331 1877887, 2992331 1877888, 2992329 1877888, 2992329 1877887, 2992328 1877887, 2992328 1877890, 2992326 1877890, 2992326 1877891, 2992325 1877891, 2992325 1877892, 2992323 1877892, 2992323 1877891, 2992320 1877891, 2992320 1877892, 2992319 1877892, 2992319 1877894, 2992318 1877894, 2992318 1877895, 2992317 1877895, 2992317 1877896, 2992315 1877896, 2992315 1877897, 2992317 1877897, 2992317 1877898, 2992314 1877898, 2992314 1877899, 2992312 1877899, 2992312 1877901, 2992311 1877901, 2992311 1877903, 2992310 1877903, 2992310 1877905, 2992309 1877905, 2992309 1877906, 2992308 1877906, 2992308 1877909, 2992307 1877909, 2992307 1877910, 2992308 1877910, 2992308 1877912, 2992311 1877912, 2992311 1877913, 2992312 1877913, 2992312 1877915, 2992311 1877915, 2992311 1877914, 2992307 1877914, 2992307 1877915, 2992306 1877915, 2992306 1877917, 2992305 1877917, 2992305 1877918, 2992304 1877918, 2992304 1877920, 2992303 1877920, 2992303 1877917, 2992302 1877917, 2992302 1877916, 2992300 1877916, 2992300 1877917, 2992299 1877917, 2992299 1877918, 2992298 1877918, 2992298 1877919, 2992296 1877919, 2992296 1877920, 2992294 1877920, 2992294 1877921, 2992293 1877921, 2992293 1877922, 2992292 1877922, 2992292 1877923, 2992291 1877923, 2992291 1877928, 2992290 1877928, 2992290 1877927, 2992289 1877927, 2992289 1877928, 2992288 1877928, 2992288 1877929, 2992289 1877929, 2992289 1877930, 2992288 1877930, 2992288 1877932, 2992286 1877932, 2992286 1877934, 2992285 1877934, 2992285 1877936, 2992284 1877936, 2992284 1877937, 2992285 1877937, 2992285 1877938, 2992284 1877938, 2992284 1877939, 2992283 1877939, 2992283 1877941, 2992285 1877941, 2992285 1877942, 2992286 1877942, 2992286 1877943, 2992285 1877943, 2992285 1877944, 2992284 1877944, 2992284 1877946, 2992282 1877946, 2992282 1877947, 2992283 1877947, 2992283 1877948, 2992281 1877948, 2992281 1877949, 2992278 1877949, 2992278 1877947, 2992276 1877947, 2992276 1877948, 2992275 1877948, 2992275 1877949, 2992274 1877949, 2992274 1877950, 2992275 1877950, 2992275 1877954, 2992276 1877954, 2992276 1877959, 2992274 1877959))",1.0,9933.0,0.22803030303030303,1/4 acre
"POLYGON ((2992931 1877696, 2992931 1877695, 2992932 1877695, 2992932 1877696, 2992931 1877696))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992377 1877712, 2992377 1877711, 2992376 1877711, 2992376 1877710, 2992375 1877710, 2992375 1877708, 2992374 1877708, 2992374 1877707, 2992373 1877707, 2992373 1877706, 2992371 1877706, 2992371 1877704, 2992370 1877704, 2992370 1877703, 2992371 1877703, 2992371 1877702, 2992372 1877702, 2992372 1877700, 2992371 1877700, 2992371 1877699, 2992370 1877699, 2992370 1877697, 2992371 1877697, 2992371 1877694, 2992372 1877694, 2992372 1877695, 2992374 1877695, 2992374 1877694, 2992376 1877694, 2992376 1877695, 2992378 1877695, 2992378 1877697, 2992379 1877697, 2992379 1877698, 2992380 1877698, 2992380 1877699, 2992381 1877699, 2992381 1877698, 2992383 1877698, 2992383 1877696, 2992384 1877696, 2992384 1877697, 2992385 1877697, 2992385 1877699, 2992386 1877699, 2992386 1877698, 2992387 1877698, 2992387 1877700, 2992388 1877700, 2992388 1877703, 2992389 1877703, 2992389 1877704, 2992388 1877704, 2992388 1877706, 2992386 1877706, 2992386 1877707, 2992385 1877707, 2992385 1877709, 2992384 1877709, 2992384 1877708, 2992383 1877708, 2992383 1877709, 2992382 1877709, 2992382 1877710, 2992380 1877710, 2992380 1877712, 2992377 1877712))",1.0,209.0,0.004797979797979798,1/8 acre
"POLYGON ((2992369 1877696, 2992369 1877694, 2992370 1877694, 2992370 1877696, 2992369 1877696))",1.0,2.0,4.591368227731864e-05,1/8 acre
"POLYGON ((2992937 1877695, 2992937 1877694, 2992938 1877694, 2992938 1877695, 2992937 1877695))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992933 1877695, 2992933 1877693, 2992934 1877693, 2992934 1877694, 2992935 1877694, 2992935 1877695, 2992933 1877695))",1.0,3.0,6.887052341597796e-05,1/8 acre
"POLYGON ((2992369 1877693, 2992369 1877692, 2992370 1877692, 2992370 1877693, 2992369 1877693))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992588 1877695, 2992588 1877694, 2992587 1877694, 2992587 1877693, 2992586 1877693, 2992586 1877691, 2992588 1877691, 2992588 1877692, 2992591 1877692, 2992591 1877694, 2992590 1877694, 2992590 1877695, 2992588 1877695))",1.0,13.0,0.00029843893480257117,1/8 acre
"POLYGON ((2992294 1877704, 2992294 1877701, 2992292 1877701, 2992292 1877700, 2992291 1877700, 2992291 1877699, 2992290 1877699, 2992290 1877695, 2992289 1877695, 2992289 1877694, 2992290 1877694, 2992290 1877693, 2992289 1877693, 2992289 1877692, 2992290 1877692, 2992290 1877690, 2992292 1877690, 2992292 1877691, 2992295 1877691, 2992295 1877692, 2992296 1877692, 2992296 1877693, 2992297 1877693, 2992297 1877698, 2992299 1877698, 2992299 1877699, 2992297 1877699, 2992297 1877703, 2992295 1877703, 2992295 1877704, 2992294 1877704))",1.0,77.0,0.0017676767676767678,1/8 acre
"POLYGON ((2992305 1877689, 2992305 1877688, 2992306 1877688, 2992306 1877689, 2992305 1877689))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992306 1877687, 2992306 1877686, 2992307 1877686, 2992307 1877687, 2992306 1877687))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992709 1877687, 2992709 1877686, 2992710 1877686, 2992710 1877687, 2992709 1877687))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992708 1877686, 2992708 1877685, 2992709 1877685, 2992709 1877686, 2992708 1877686))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992711 1877686, 2992711 1877685, 2992712 1877685, 2992712 1877686, 2992711 1877686))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992271 1877694, 2992271 1877692, 2992269 1877692, 2992269 1877691, 2992268 1877691, 2992268 1877690, 2992267 1877690, 2992267 1877687, 2992268 1877687, 2992268 1877684, 2992269 1877684, 2992269 1877681, 2992270 1877681, 2992270 1877679, 2992271 1877679, 2992271 1877680, 2992273 1877680, 2992273 1877681, 2992274 1877681, 2992274 1877684, 2992275 1877684, 2992275 1877686, 2992276 1877686, 2992276 1877688, 2992275 1877688, 2992275 1877689, 2992274 1877689, 2992274 1877690, 2992272 1877690, 2992272 1877691, 2992274 1877691, 2992274 1877692, 2992275 1877692, 2992275 1877693, 2992274 1877693, 2992274 1877694, 2992271 1877694))",1.0,81.0,0.001859504132231405,1/8 acre
"POLYGON ((2992284 1877683, 2992284 1877682, 2992283 1877682, 2992283 1877681, 2992282 1877681, 2992282 1877678, 2992285 1877678, 2992285 1877680, 2992286 1877680, 2992286 1877681, 2992285 1877681, 2992285 1877683, 2992284 1877683))",1.0,13.0,0.00029843893480257117,1/8 acre
"POLYGON ((2992293 1877679, 2992293 1877678, 2992292 1877678, 2992292 1877676, 2992291 1877676, 2992291 1877675, 2992292 1877675, 2992292 1877673, 2992296 1877673, 2992296 1877678, 2992294 1877678, 2992294 1877679, 2992293 1877679))",1.0,22.0,0.000505050505050505,1/8 acre
